	Domain	Phylum	Class	Order	Family	Genus
a4f0d8cde0dd0fbdf603384b14a34c98733184fa	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	Desertimonas
a2610314b68f5ece3d270cc362b8ef6467a7ed15	Bacteria	Pseudomonadota	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfocarbo
26cb69df078811abf596f8127f346bfd2659d3fd	Bacteria	Actinomycetota	Actinobacteria	Streptomycetales	Streptomycetaceae	Wenjunlia
053b11996ebf16006deb616bd3d1442f22233228	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Mesobacillus
bfe22242a6140ef4260e7169bab3e315728d9a29	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
7c13fcf2adab93f25d63cbe0a7336855eaca189c	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
94d5a5cc32146b8479c944b20252a483e0df7dbc	Bacteria	Actinomycetota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
7c848cfd7fcc04849058f3e5a974e490a825abfb	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga
01670f5512850b51c70d493dca76ee69c419ae5c	Bacteria	Pseudomonadota	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geomobilimonas
90b4cc98eb8713bca5a2f4cf3a26cdbbdb3dd173	Bacteria	Actinomycetota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
1805cc033f9af8e565128c14fb0afbad217b3c4b	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium
216d788bebcaf591f8aee807cef952ab42fed071	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Rhabdothermincola
583b3733a187a866f09c7dc23327005af23cdddd	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium
a161133669e3c6f837a2297f1c01f013ba5d0e8c	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Rhodoplanes
b1c378278bd7d0bdf3d00db34cef1335c30c98f3	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Rhabdothermincola
9991b83a45b4d9c196ff6aab02668cfa5c75db5a	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Fictibacillus
85a69a0373f92d829cd9ecbfc8cb5dafc4458f1d	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
9614cbb17d9e6d99e2642d30a1884529c1d4586b	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
9d1bd2326531ae9b01b73b3ac07777da8b226eea	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
7479d8c71af6a34b7e77d246bf23d85b6ca12f34	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Nitrobacter
ad101a8af71dfc8336d5c731adf3c91fb127afea	Bacteria	Actinomycetota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella
622f2a97199a2da72657c2650eeac16895dca534	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
a27440dca708184d3dc4e99d673796024375120b	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Gottfriedia
8c25fd63e401d3ffbaeff9c3e24a06a15faafaf6	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter
c68a8b7c75351c2be2e8d3db94f96831d21d8bf6	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
ca95580638d0a6743481a6bf2839f4f47454c584	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
d4e7c155baff45402e556f536c8b5d85454b703c	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Acidibacter	Acidibacter
030d98f9330a6c36cad93dd411a15302b14762df	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Peribacillus
08497fc0b46cdf2c01b37343425985581ca03c6f	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Iamia
4ddf44aa3269e93b14b354fb786b22dfc056e2e6	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Stellaceae	Stella
a4f2c599e2348a3ddc6c20e65e37ff999cbf90ff	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	Gp2	Gp2
0bb03dc12ecd8ff2f9317c67c1e51c8ee6ecc6d0	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Pseudolabrys
04b3c7237a43581488ba2cf392dee4d0eb05e20b	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
3d77f22f45f8adb4068d65cd09f35d33f59b01fb	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium
7ee49aeed5f98342aabef78b9dc4525affed789d	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Metabacillus
0e7c35e2798042024c3d0e4e8a0d18ec73ee578f	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
e12f8452cea23c3a501b31dbaba2d906251f6fb5	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
0da8ffd23da1dba90b0774d2f90ef0037ff7703a	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Polyangiaceae	Minicystis
f3a2efa99398b1450d1f471a8a18b5d20c14d3e5	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium
7b5235181664b970267828ed833e4b702cd40968	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Niallia
e0449c032c084bb0e0d6153a30bc71a7d5c6ec13	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Tractidigestivibacter
3255b9609ccc8962b1cdc4ba2ddbdd18a5b8290f	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix
fe7becef353b2b2d4c5f84345b32d47b5de2803b	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidiferrimicrobium
26b0407f200b6115fbbcae880ddd6608f52ffea2	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium
7b2c7a882538fa673a1609deb13c199f09142371	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Neobacillus
41fec22b5e77892604f01227a0c0739e285e7dc6	Bacteria	Actinomycetota	Actinobacteria	Micromonosporales	Micromonosporaceae	Hamadaea
4fd954431e882af9f655cb6eb9058b83f662ee5b	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter
f9a9631db2b89e127135de00de54c6e00a191a8a	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Bradyrhizobium
4c66f295b0420fb32af4fb6b10c8596d8fcf4912	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia
ebcb3927bf85a7e259e3161b8c1f270a3992cb9a	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	Gp2	Gp2
f601d79330dada6a435202717043e1163b5156e8	Bacteria	Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Oxalophagus
929a4f8d630d4cfda3e0ad9d38697d6f148f56e2	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Pseudolabrys
78fb4b23bd82c78ea3ee42504a051859e08d39bd	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	Gp2	Gp2
03d9d38507eee10bb48bba66ca446138fb2f12f3	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
3aa662ce62ff16f9b87de6e719f173d5a8811996	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Undibacter
d6db8239de0b5f8119b4a0b47e11d40a2201ab3a	Bacteria	Actinomycetota	Actinobacteria	Propionibacteriales	Kribbellaceae	Kribbella
574f383f9dcbca05704ebe860b8104eff64443c3	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aestuariivirgaceae	Aestuariivirga
770f3a77c10dca5254aae54f765b7cfc87f08d24	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
45ab6e11a0c7617eb08894c18b608fa63d1f1221	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
909fff3af6f0120c8dd9f2703a0a14a79dfb6bbe	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Rhodoplanes
3f28ab738213ac3e0e5e2c4af574f1509a2ddfa1	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinoallomurus
48d1cd181111d35c0495a15bdda1411e588caa55	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
450371e7e65ffff0cb90dab70888f4109eafb285	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter
472f1a1cf83e01ada97e5f9b198ebca10a29a6b0	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ed1657546b2a3fd772176bb4907054070cc9ecaa	Bacteria	Pseudomonadota	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfocarbo
8a90c45891a606bc3a5b513fc6db92740fc7e0ec	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
7412c9e46e981e4158a47622d6a47978b1f5036b	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas
be6dfd1d72532373fc858662120c27d5115032e0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
edc8abf43d43f1bbb2b209b6c8829577c9fc57f5	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
7a274dd41edbde78ab178aa1d62464a4fe47b432	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Priestia
3d4312b59420ccfd7051e96e995d6b4217906d09	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter
b3546bac1b6d64c1fa6655928d8c6e081a91e658	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga
7c865a2311c0638edfa4fdbcebdfd27de53d3fec	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Occallatibacter
4c48127dc4693b5a09efc1da2e116115cf8240de	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
706ba03790f270bb319ca85752baeef886a46789	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Spirillospora
de2f62d90e75aa50048b29cfbfdd9d02a0330395	Bacteria	Actinomycetota	Actinobacteria	Kineosporiales	Kineosporiaceae	Angustibacter
168be2e84c945986723e6be7d888c93b019c39ed	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter
320987c0880c2496aad80e8f31b09b2d43ebe3f1	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	Gp2	Gp2
c4d658141f6b89bc123395f5a30c560e947a8be8	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	Gp2	Gp2
50624438d900b35d9bc2a9624ca4af8e054f46c8	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Pedomicrobium
a826d88078dea79c4d47157f2d8736f4bc2d1a31	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Rhodoplanes
2896a1af911ce00bad2b46ddd178325ae1fba70d	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
a0a4efb8e72d7608e8e6704a83e203577594e2ba	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium
36e43fd8bb1386dff3deb73fb898efe6721125cf	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
a07f01be952aa6a96fd9ccc7e2ab3b5111406836	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola
0a5eeb00a42dff55820e887ec60b18dd9c1082a4	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidiferrimicrobium
66897b23f9bbc7259da0c4fe291476146dc8b9c8	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Rhodoplanes
46b47f2babb98231293fc603a95833616598e18a	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Niallia
3b0901f601213efacc840b50c3e03f0f03d5d191	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
4e8cc41f8945ea18aee5f12b53ac57ced2c28d8e	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella
0c782b8bec05210f414c2fdee782b40c9d698e55	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Priestia
fc1fff44304081751e85385b93fb57306edc108b	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Methyloceanibacter
952285211ab978d1e84a29dfe423bc3a2c326305	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Afipia
a9e9aa1da317fa04e2be67d42ae8a4f7ab47c06e	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Rhodoplanes
85124bbe673a1d1b751f17e395a0de57c6e88277	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Neobacillus
df98680a69609c3f4bfe4e400fbabcf80989a091	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
16bec047872b4bfdba84814afad082178d439b9a	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
f9cd43aeab72a0e8e1d4673ce46c82ad3b583e5e	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Undibacter
973b7aae9811e430f08238d4b43179fbee4bd97e	Bacteria	Bacillota	Bacilli	Caryophanales	Alicyclobacillaceae	Tumebacillus
673cdb1bfaa9343a370081f6a66265708113ffaf	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	Gp2	Gp2
b2b99efa77b8c7cd0dd0db6fce3ee32a79427671	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Afipia
f5758e5e63d3ae71337cf40173c22596629f95c1	Bacteria	Actinomycetota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Crossiella
e098f5a8781b1eddb7f4053dcd65da8176121e4f	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
0a3ebc93a913340bb7d06797e2b0ca588d1a9ee7	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
77c2bc841f0515c1ac5cd782e199f77dd3d7e440	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
b26fb15eb353b064e7ba4c31807707a4752d0d7b	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium
aebd8966b54fd5c11d8f0543f8b8fd0f41490ca7	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Planotetraspora
aebbe694a73213eb9bf4b1800c512afad7171eb0	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Peribacillus
0e5f2a4e462375700624d303f11831c07c208f0b	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
d90d90a66fad8a831d088e50e7e94213eb83b5c9	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
2ca38656771204f7a3b3bc6e41133f7a99f05d25	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	Gp2	Gp2
e3304e73ccab85eddd9d8a8f6974a7cecfad4557	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
f48d8da1009c73e2cbc0a1ad4177d7e363122a95	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	Gp2	Gp2
fc38cdd356246a3aa732dbb4bf62dd91e50177ea	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Spirillospora
826ea68b520234ed2b0359dcc99a3cf466956cc5	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Methyloversatilis
3d0f2af674e25af5b01c8a03c181b10d16b7095c	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Mesobacillus
3ea9013dcb8fb119a566f7c24a992c8e5bc48564	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter
2908fbddb980e63ae56c0aec84ffd53e1d075af6	Bacteria	Actinomycetota	Actinobacteria	Streptomycetales	Streptomycetaceae	Wenjunlia
162ca13d6b31ddf86050f9026443a86f7630d770	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Pedomicrobium
e9543616a0e7557ea94a340a518d903a85adfa19	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Domibacillus
c5724336d4304fd4e979be61dcd4cb2ab41a722f	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium
5fc8e5fbefcd9b4e8733ffa5cda39992216e7e5e	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
5f8ce1ebdf63c7156b407a50dace8c45562c5b28	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Rhodoplanes
c5e7c9c23bbe4bbfca5fd17915fbac9a818ce212	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	Gp2	Gp2
28604575b6999433d16d4946622e88b0b0240dfc	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Undibacter
27c00e6fe81b0baf21304aa1d305b1a396a19b47	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Bailinhaonella
88e2a1a88f36043cd32b123f66b548cebdfd4f11	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	Gp2	Gp2
37fe6604b5cb7179f532a0b562af5da7cf7d3b2a	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
503d94595114f1ed6b3bc0a90757d1cf9a7b4c3f	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter
7b11f02e9455c1ef23dc31da70909a9121344934	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Vulgatibacteraceae	Vulgatibacter
b3ae8906fc2076b9a1a74a0eabdf28744ad52801	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Rhodoplanes
3fa8e4d36ea1049cb7d613a2586921af6afd934d	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella
cd0475c533529c995e547bf20c9ccf45d31c303e	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia
1546b8ce458e843b58579640e435e9b92c84040c	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Stellaceae	Stella
07879b6914211577962d2081c5e6c8178ab8564c	Bacteria	Actinomycetota	Actinobacteria	Propionibacteriales	Kribbellaceae	Kribbella
84f84649d320672eb7e06418f818975fc1f5e419	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter
e81f3c8514a48aad9f737286eebfdf43daeb223a	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
449589e0fa99876bfba57306103db9b1ebc54eb0	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Thiobacter
8278017a72c273f2153e2c89d4dae364e64e2c6a	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Archangiaceae	Vitiosangium
4a4390b2c55d6a8ed52315c32b1ddbaf21616ef9	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Peribacillus
9f08faed452f3de94f369daeee4289d1e5ddb859	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aestuariivirgaceae	Aestuariivirga
c90a1163c178aab74e537b0d612e1e5b8b4c3bf8	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Acidibacter	Acidibacter
ce5294f543390a6b4f781dca4eaf2401c11c2e3a	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Pedomicrobium
adbf58df66773aee0c287f7fafb42e5a9901cc76	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
e6e7c59d22e5584142448f70599f7adc12539720	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Bacillus
ffff425edf4c51ed5f5a8e3ed98adc0dad0ca486	Bacteria	Actinomycetota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola
968e2bd9c6e9283a3fa3f3c479a561c01e090ca0	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
8f2256a511cfd7f3557f0986af787c70e4e1f6ed	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Pseudolabrys
710802143396dab8775c9392e9eafc4fac2b3b01	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter
14021fbe1edb005d132a4a94073d4ff01401cefd	Bacteria	Acidobacteriota	Acidobacteria_Gp5	Gp5	Gp5	Gp5
0477b9738e903481cab40f075315022f55845cfd	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylocystaceae	Methylosinus
3c020587eaa0d5b6618c82b3674daf387b835077	Bacteria	Actinomycetota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
4e10ab4cc7f78f0c634160592d637c0fd6ce6f8d	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
305e26eae16e817a3cba74a8532d0e0e2ced819a	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Vulgatibacteraceae	Vulgatibacter
7047a71dcc84a7b9c2d1e43a281709860f7f23ac	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium
ad1e83e7d03e85cf67527e4b5fcd82cde870a3ad	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
91efcbf317ba22350b41548ee3eb893934c71c59	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
47e0517c3b213fc5329eede59c68183a4dd07567	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Sulfuritalea
6ef3438bed13f6ad84606dbf21d1289abbdaac5c	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia
7604a02187b9bbda27605e3f7ae6ca34c47a4525	Bacteria	Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus
5dcf90b81b933868a03aac8196456738b80ff723	Bacteria	Pseudomonadota	Alphaproteobacteria	Micropepsales	Micropepsaceae	Micropepsis
5250760344c6194ac3b0995facfdce2ff937337b	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
2aa5f2bb0763dfbb734147f183f1baf118a0fc23	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
96c5ef52976c21ed58b1c8967fb85ed512569861	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Treboniaceae	Trebonia
e10cab62c72244a8c9aaa0a12ab98d96a01db0b4	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Spirillospora
506e19c67acb1da9a96c84eb1660e8f1a365bb6a	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia
48627e60df15669a6622e7e318bb1151dfa7c599	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Povalibacter
2f9a8e06edc72aad023dab8c10654ecfb96e4619	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
8203c54291939a922e1f695be69d245b35d4b421	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
2911f6bbadf4c12351afd82ee8f5c18b2ca44bfd	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
650582818f0661feb33a5b6c464ec11bcafaede2	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
081ca356dbeb9583f2dc380ab9c6749646be907f	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Bradyrhizobium
6c377a3d213b1ab0b4afd6e1f52eff108a9ab469	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
c469cc5971595d291bb0cabb83981628c2958159	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Sulfuritalea
0534084434c3e56324bf65621c02a82c16160a89	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Aliidongia
a40ae329891fff0b3f08f561cb281da11be9acda	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium
2f2da143d146c2f25f22bba5239ee275e13538b4	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter
296984dd6bba175b38874cc64ac58f11c4f43b0b	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Reyranellaceae	Reyranella
da86e8819b5efc875afda21da8afb90b066901e7	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Rhabdothermincola
0c3c459365e6a50943f6b88bec5ffd4f988b6ae8	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter
c48f2a9bfbef46c83f5ffeffd6a6144d90391b33	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidiferrimicrobium
8ff314d74cf36d6c9e19b4bb63feef5058f324d2	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea
